Qw,Qx,Qy,Qz,Ax,Ay,Az
-0.108154296875,-0.25390625,0.765625,0.581078827381134,114,-515,847
-0.10845947265625,-0.253662109375,0.76513671875,0.5817713141441345,118,-512,856
-0.1085205078125,-0.253173828125,0.7646484375,0.582614004611969,124,-504,858
-0.10858154296875,-0.2529296875,0.76416015625,0.5833488702774048,126,-511,857
-0.1087646484375,-0.252685546875,0.763671875,0.5840595364570618,122,-507,862
-0.10906982421875,-0.252197265625,0.76318359375,0.5848513841629028,116,-509,865
-0.1094970703125,-0.251953125,0.7626953125,0.5855133533477783,113,-516,860
-0.10992431640625,-0.251708984375,0.76220703125,0.5861737728118896,111,-510,862
-0.110107421875,-0.251220703125,0.76171875,0.5869830250740051,117,-498,872
-0.1102294921875,-0.2509765625,0.76123046875,0.5876975655555725,122,-495,864
-0.1104736328125,-0.250732421875,0.7607421875,0.5883877873420715,125,-499,856
-0.1109619140625,-0.250732421875,0.76025390625,0.5889267325401306,121,-501,846
-0.11151123046875,-0.250732421875,0.759765625,0.589452862739563,116,-512,841
-0.11199951171875,-0.25048828125,0.75927734375,0.5900928974151611,120,-510,845
-0.11236572265625,-0.25048828125,0.7587890625,0.5906510949134827,122,-504,846
-0.1126708984375,-0.250244140625,0.75830078125,0.5913231372833252,120,-513,850
-0.113037109375,-0.2498779296875,0.7578125,0.5920336842536926,115,-507,849
-0.11322021484375,-0.24951171875,0.75732421875,0.5927774310112,124,-498,863
-0.11328125,-0.2491455078125,0.7568359375,0.5935429930686951,130,-489,856
-0.1134033203125,-0.2489013671875,0.755859375,0.5948650240898132,132,-495,852
-0.11370849609375,-0.248779296875,0.75537109375,0.5954777598381042,129,-495,847
-0.1141357421875,-0.248779296875,0.75537109375,0.5953960418701172,129,-501,839
-0.1146240234375,-0.248779296875,0.7548828125,0.5959212779998779,124,-512,829
-0.1151123046875,-0.248779296875,0.75439453125,0.5964452624320984,116,-516,831
-0.11553955078125,-0.2486572265625,0.75390625,0.5970306396484375,113,-514,836
-0.1158447265625,-0.2484130859375,0.75341796875,0.597689151763916,131,-530,853
-0.1158447265625,-0.2481689453125,0.7529296875,0.5984054803848267,110,-465,809
-0.11614990234375,-0.2479248046875,0.75244140625,0.5990613102912903,122,-534,868
-0.1165771484375,-0.247802734375,0.751953125,0.5996416211128235,118,-494,841
-0.11712646484375,-0.24755859375,0.75146484375,0.6002472043037415,100,-520,824
-0.11773681640625,-0.247314453125,0.7509765625,0.6008392572402954,105,-521,847
-0.1182861328125,-0.247314453125,0.75048828125,0.6013412475585938,113,-502,834
-0.11883544921875,-0.247314453125,0.75,0.601841926574707,114,-535,806
-0.11956787109375,-0.247314453125,0.74951171875,0.602304995059967,101,-528,819
-0.12017822265625,-0.2471923828125,0.7490234375,0.602840781211853,99,-517,839
-0.12060546875,-0.2469482421875,0.74853515625,0.6034616827964783,106,-523,826
-0.12091064453125,-0.2467041015625,0.748046875,0.6041055917739868,116,-517,837
-0.12115478515625,-0.246337890625,0.74755859375,0.6048101186752319,117,-511,848
-0.12158203125,-0.2459716796875,0.7470703125,0.605476438999176,104,-523,834
-0.1221923828125,-0.2457275390625,0.74658203125,0.6060547232627869,101,-532,845
-0.122802734375,-0.245361328125,0.74609375,0.6066806316375732,97,-517,845
-0.12335205078125,-0.2449951171875,0.7451171875,0.6079161167144775,101,-526,843
-0.123779296875,-0.244873046875,0.74462890625,0.6084765195846558,108,-513,848
-0.12420654296875,-0.24462890625,0.74365234375,0.6096807718276978,111,-516,841
-0.1246337890625,-0.2445068359375,0.7431640625,0.6102376580238342,111,-521,839
-0.1253662109375,-0.2445068359375,0.74267578125,0.61068195104599,106,-532,834
